# Wanna drop some funky stats & graphs? Go to 'www.stratoflights.com/auswertung' 

LOGGER_INFO_BEGIN
{logger_info:{id:3,id_str:'STRATO4 Version 1.0',serial:'',hw_platform:{name:'stratologx-stm32l0',mcu:'ST STM32L072RZT6',vs_major:'1',vs_minor:'0'},sw_version:{major:'1',minor:'0',patch:'0',bt_time:'14:55:14',bt_date:'Jul 16 2021'}}}
LOGGER_INFO_END
CSV_DATA_SECTION_BEGIN
Uptime [s];GNSS: PPS Timestamp [s];GNSS: UTC date time (ISO 8601);GNSS: Fix type (0=no fix, others=fix);GNSS: Latitude [degrees];GNSS: Longitude [degrees];GNSS: Positional dilution of precision;GNSS: Altitude [m] (above Mean Sea Level);GNSS: Ground speed [km/h];GNSS: Satellites in view;GNSS: Altitude [m] (above ellipsoid);Temperature: Board [degC];Temperature: Ext LM75 1 [degC];Temperature: Ext MS8607 1 [degC];Pressure: Ext MS8607 [hPa];Humidity: Ext MS8607 [%];Light Intensity: Clear [lx];Light Intensity: Red [lx];Light Intensity: Green [lx];Light Intensity: Blue [lx];Light Intensity: Infrared [lx];Light Intensity: UVA index [];Volt: Supply Voltage [V];Volt: 3.3V board voltage [V];Volt: Vin1 voltage [V];Volt: Vin2 voltage [V];Volt: Vin3 voltage [V];IO: In 1 State;IO: In 1 Timestamp [s];IO: In 2 State;IO: In 2 Timestamp [s];IO: Out 1 State;IO: Out 1 Timestamp [s];IO: Out 2 State;IO: Out 2 Timestamp [s]
4465.042;4464.279;2021-08-25T08:24:46.0Z;3;51.6556667;8.1493415;1.5;15672.7;11.0;10;15719.2;-7.2;-33.6;-31.9;113.0;0.10;23956;12397;23126;5138;13967;0.48;8.01;3.39;0.003;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4467.042;4466.271;2021-08-25T08:24:48.0Z;3;51.6556050;8.1493570;1.5;15680.0;27.5;10;15726.5;-7.2;-34.3;-32.7;113.2;0.10;25165;25165;25165;25165;25165;9.09;8.04;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4469.042;4468.262;2021-08-25T08:24:50.0Z;3;51.6554678;8.1493520;1.5;15689.4;23.9;10;15735.9;-7.0;-34.1;-32.9;112.8;0.10;25165;25165;25165;25165;3718;4.04;8.02;3.39;0.003;0.003;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4471.042;4470.253;2021-08-25T08:24:52.0Z;3;51.6554558;8.1492318;1.5;15696.1;18.9;10;15742.6;-7.0;-34.1;-32.9;112.6;0.10;25165;10343;13411;17343;13876;0.74;8.04;3.39;0.003;0.000;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4473.042;4472.246;2021-08-25T08:24:54.0Z;3;51.6554909;8.1491936;1.5;15705.3;4.0;10;15751.8;-6.9;-35.2;-33.8;112.3;0.10;25165;25165;25165;25165;25165;5.72;8.05;3.40;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4475.042;4474.237;2021-08-25T08:24:56.0Z;3;51.6553875;8.1491509;1.5;15713.1;33.0;10;15759.5;-7.2;-34.1;-33.4;112.2;11.85;25165;25165;25165;25165;25165;9.09;8.02;3.39;0.003;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4477.042;4476.229;2021-08-25T08:24:58.0Z;3;51.6552919;8.1490384;1.5;15722.8;12.7;10;15769.3;-7.2;-34.1;-33.3;111.9;0.10;25165;25165;25165;25165;25165;5.72;8.03;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4479.042;4478.220;2021-08-25T08:25:00.0Z;3;51.6552865;8.1490617;1.5;15731.1;12.4;10;15777.6;-7.2;-33.6;-33.0;111.5;0.10;25165;11325;11444;140;5916;1.11;8.03;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4481.042;4480.212;2021-08-25T08:25:02.0Z;3;51.6552294;8.1491044;1.5;15739.1;18.4;10;15785.6;-7.2;-34.0;-33.0;111.7;0.10;25165;10348;13716;22169;5627;0.92;8.02;3.39;0.003;0.000;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4483.042;4482.203;2021-08-25T08:25:04.0Z;3;51.6551497;8.1489664;1.5;15747.3;25.1;10;15793.7;-7.2;-34.7;-33.0;111.6;0.10;25165;1800;12249;448;15062;0.95;8.02;3.39;0.002;0.002;0.001;1;0.000;1;0.000;0;0.002;0;0.002
4485.043;4484.194;2021-08-25T08:25:06.0Z;3;51.6551092;8.1488811;1.5;15756.0;9.0;10;15802.4;-7.0;-35.5;-33.2;111.5;0.95;25165;25165;25165;25165;25165;7.40;8.02;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4487.043;4486.185;2021-08-25T08:25:08.0Z;3;51.6550204;8.1489471;1.5;15765.0;26.1;10;15811.4;-7.0;-35.0;-32.7;111.1;0.10;25165;15453;8690;925;115;1.11;8.02;3.39;0.003;0.003;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4489.043;4488.176;2021-08-25T08:25:10.0Z;3;51.6549115;8.1489398;1.5;15773.3;17.4;10;15819.8;-7.0;-35.5;-33.0;111.2;0.10;25165;2100;657;5468;23126;1.03;8.01;3.39;0.000;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4491.043;4490.167;2021-08-25T08:25:12.0Z;3;51.6548793;8.1488984;1.5;15782.3;2.6;10;15828.7;-7.2;-34.8;-32.9;111.0;2.67;25165;25165;25165;25165;25165;7.40;8.03;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4493.043;4492.158;2021-08-25T08:25:14.0Z;3;51.6548189;8.1489238;1.5;15791.2;22.2;10;15837.7;-7.2;-34.6;-32.7;110.7;0.10;25165;14178;24130;19117;22334;0.83;8.02;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4495.043;4494.149;2021-08-25T08:25:16.0Z;3;51.6546755;8.1488828;1.5;15800.3;32.3;10;15846.7;-7.2;-34.8;-32.9;110.7;0.10;25165;25165;25165;25165;25165;5.52;8.02;3.39;0.004;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4497.043;4496.139;2021-08-25T08:25:18.0Z;3;51.6545786;8.1488125;1.5;15809.7;11.0;10;15856.2;-7.2;-34.1;-32.6;110.5;0.10;25165;25165;25165;25165;22495;4.04;8.02;3.39;0.002;0.004;0.003;1;0.000;1;0.000;0;0.002;0;0.002
4499.043;4498.130;2021-08-25T08:25:20.0Z;3;51.6545417;8.1488741;1.5;15818.0;15.6;10;15864.4;-7.2;-34.2;-32.5;110.3;0.10;25165;21159;638;20101;8669;0.78;8.03;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4501.043;4500.119;2021-08-25T08:25:22.0Z;3;51.6544706;8.1489165;1.7;15826.7;16.2;8;15873.2;-7.2;-34.5;-32.9;110.2;0.10;25165;25165;25165;25165;25165;7.40;8.00;3.39;0.003;0.001;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4503.043;4502.110;2021-08-25T08:25:24.0Z;3;51.6543648;8.1487846;1.5;15835.2;27.9;10;15881.7;-7.2;-33.2;-32.2;110.2;0.10;25165;25165;25165;25165;25165;5.72;8.01;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4505.043;4504.101;2021-08-25T08:25:26.0Z;3;51.6542839;8.1487288;1.5;15845.8;17.1;10;15892.3;-7.2;-33.7;-32.5;110.0;0.10;21909;1686;19987;12026;6106;0.49;7.99;3.40;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4507.043;4506.092;2021-08-25T08:25:28.0Z;3;51.6541695;8.1488630;2.2;15853.0;36.5;7;15899.4;-7.2;-34.1;-32.7;109.7;0.10;25165;20375;13322;17054;17811;0.84;8.03;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4509.045;4508.083;2021-08-25T08:25:30.0Z;3;51.6540271;8.1488046;1.7;15860.6;35.1;9;15907.1;-7.3;-34.2;-32.7;109.8;1.77;25165;25165;25165;25165;25165;7.40;8.02;3.39;0.000;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4511.043;4510.076;2021-08-25T08:25:32.0Z;3;51.6539245;8.1486294;1.6;15871.1;20.3;9;15917.5;-7.2;-33.3;-32.0;109.5;0.62;25165;25165;25165;25165;25165;5.72;8.01;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4513.043;4512.067;2021-08-25T08:25:34.0Z;3;51.6538345;8.1486470;1.5;15879.0;27.8;10;15925.4;-7.3;-33.1;-31.8;109.5;0.10;25165;25165;25165;25165;25165;5.72;8.02;3.40;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4515.045;4514.056;2021-08-25T08:25:36.0Z;3;51.6536947;8.1487204;1.5;15889.7;29.3;10;15936.2;-7.3;-34.0;-32.1;109.2;0.10;25165;8087;21287;23743;321;0.86;8.00;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4517.045;4517.043;2021-08-25T08:25:38.0Z;3;51.6535902;8.1485638;1.5;15897.6;32.6;10;15944.0;-7.3;-34.6;-32.3;108.9;0.10;25165;23160;25165;16015;16458;2.27;8.01;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4519.045;4519.036;2021-08-25T08:25:40.0Z;3;51.6535285;8.1484352;1.5;15907.6;13.4;10;15954.1;-7.3;-33.8;-32.2;109.0;0.10;25165;2307;2841;3419;4755;2.35;8.01;3.39;0.002;0.003;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4521.045;4521.028;2021-08-25T08:25:42.0Z;3;51.6534119;8.1484731;1.5;15915.7;35.0;10;15962.1;-7.2;-34.2;-32.4;108.7;0.10;25165;9566;8023;20011;21058;0.89;8.01;3.39;0.003;0.004;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4523.045;4523.019;2021-08-25T08:25:44.0Z;3;51.6532747;8.1484220;1.5;15925.2;25.8;10;15971.7;-7.3;-33.8;-32.4;108.6;26.68;25165;25165;25165;25165;25165;9.09;8.01;3.39;0.000;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4525.045;4525.011;2021-08-25T08:25:46.0Z;3;51.6532363;8.1482606;1.5;15933.0;15.8;10;15979.5;-7.0;-33.5;-32.0;108.5;0.10;22987;23705;12514;23329;14559;0.61;8.00;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4527.068;4527.002;2021-08-25T08:25:49.0Z;3;51.6530691;8.1482069;1.5;15945.2;40.5;10;15991.7;-7.4;-34.3;-32.7;108.3;0.10;25165;25165;25165;25165;25165;5.72;8.00;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4529.069;4528.993;2021-08-25T08:25:51.0Z;3;51.6529033;8.1481171;1.5;15955.2;27.2;10;16001.7;-7.4;-33.8;-32.7;108.2;19.06;25165;25165;25165;25165;25165;10.77;8.00;3.40;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4531.068;4530.985;2021-08-25T08:25:53.0Z;3;51.6528782;8.1480267;1.5;15962.4;6.3;10;16008.8;-7.4;-33.0;-32.5;107.9;0.10;25165;25165;25165;25165;25165;5.72;8.00;3.39;0.002;0.003;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4533.068;4532.979;2021-08-25T08:25:55.0Z;3;51.6528485;8.1480276;1.5;15972.5;19.2;10;16018.9;-7.4;-33.1;-32.3;107.8;0.10;25165;17520;3190;24227;8377;0.82;8.00;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4535.068;4534.970;2021-08-25T08:25:57.0Z;3;51.6527030;8.1479157;1.5;15980.1;41.5;10;16026.6;-7.4;-33.3;-32.5;107.5;0.10;25165;2383;16759;6339;6509;0.90;8.02;3.40;0.003;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4537.069;4536.962;2021-08-25T08:25:59.0Z;3;51.6526075;8.1477220;1.5;15989.4;19.5;10;16035.8;-7.4;-34.6;-32.6;107.5;0.10;25165;21269;17958;22376;11036;1.00;8.01;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4539.067;4538.953;2021-08-25T08:26:01.0Z;3;51.6525835;8.1477056;1.5;15997.6;12.9;10;16044.1;-7.3;-35.3;-32.6;107.2;0.71;25165;25165;25165;25165;25165;7.40;8.00;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4541.069;4540.945;2021-08-25T08:26:03.0Z;3;51.6524615;8.1477108;1.5;16005.9;35.8;10;16052.4;-7.4;-34.7;-32.5;107.0;0.10;25165;22932;20403;19811;1204;0.88;8.01;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4543.069;4542.938;2021-08-25T08:26:05.0Z;3;51.6523226;8.1474854;1.5;16014.1;39.0;10;16060.5;-7.5;-34.7;-32.8;107.0;0.10;25165;25165;25165;25165;25165;7.40;8.02;3.40;0.002;0.002;0.003;1;0.000;1;0.000;0;0.002;0;0.002
4545.068;4544.929;2021-08-25T08:26:07.0Z;3;51.6522796;8.1473390;1.5;16023.5;5.6;10;16070.0;-7.4;-33.6;-32.2;106.8;0.10;25165;15950;2999;14004;9849;2.35;8.01;3.40;0.003;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4547.069;4546.921;2021-08-25T08:26:09.0Z;3;51.6522030;8.1473926;1.5;16031.8;25.7;10;16078.3;-7.4;-34.2;-32.3;106.8;0.10;25165;6772;25165;25165;13248;1.80;7.99;3.39;0.003;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4549.069;4548.912;2021-08-25T08:26:11.0Z;3;51.6520827;8.1473133;1.5;16039.1;30.6;10;16085.6;-7.5;-34.2;-32.6;107.0;19.59;25165;25165;25165;25165;25165;9.09;8.01;3.39;0.002;0.001;0.003;1;0.000;1;0.000;0;0.002;0;0.002
4551.069;4550.904;2021-08-25T08:26:13.0Z;3;51.6520524;8.1471023;1.5;16047.6;20.6;10;16094.1;-7.2;-33.8;-32.6;106.6;0.10;22881;22524;23423;16544;6989;1.11;8.00;3.39;0.003;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4553.069;4552.895;2021-08-25T08:26:15.0Z;3;51.6520042;8.1470410;1.5;16056.9;21.1;10;16103.4;-7.4;-35.0;-33.5;106.3;0.10;22407;14663;2590;9472;15741;0.56;8.00;3.39;0.003;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4555.069;4554.887;2021-08-25T08:26:17.0Z;3;51.6518444;8.1469695;1.5;16065.4;40.3;10;16111.9;-7.4;-34.8;-33.3;106.0;0.10;25165;10057;14018;547;2678;0.92;8.01;3.40;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4557.069;4556.881;2021-08-25T08:26:19.0Z;3;51.6517418;8.1467759;1.5;16074.8;23.8;10;16121.2;-7.4;-34.6;-33.2;105.9;0.10;25165;21567;11869;16089;22146;2.35;7.96;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4559.069;4558.872;2021-08-25T08:26:21.0Z;3;51.6517332;8.1467115;1.5;16082.8;5.7;10;16129.3;-7.4;-35.2;-33.2;105.9;0.10;25165;25165;25165;25165;13761;4.04;7.99;3.40;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4561.069;4560.864;2021-08-25T08:26:23.0Z;3;51.6516305;8.1467221;1.7;16091.8;33.9;9;16138.3;-7.5;-34.8;-32.7;106.0;26.88;25165;25165;25165;25165;25165;10.77;7.98;3.39;0.002;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4563.069;4562.856;2021-08-25T08:26:25.0Z;3;51.6514681;8.1465299;1.5;16100.2;43.3;10;16146.7;-7.5;-34.1;-32.6;105.7;9.92;25165;25165;25165;25165;25165;10.77;8.00;3.40;0.003;0.002;0.002;1;0.000;1;0.000;0;0.002;0;0.002
4565.069;4564.850;2021-08-25T08:26:27.0Z;3;51.6514002;8.1463452;1.5;16108.8;11.2;10;16155.3;-7.4;-33.2;-32.2;105.4;0.10;25165;25165;25165;25165;25165;5.72;7.99;3.39;0.003;0.004;0.002;1;0.000;1;0.000;0;0.002;0;0.002
